id,status,brand,thumbnail,title,sale_price,short_desc,long_desc,slug
73,PRIVATE,69,https://www.majafarm.mk/media/products/2024/02/26/Querci-C-slika.jpg.webp,QUERCI-C КВЕРЦЕТИН + Цинк + Вит. Ц,896,"<p>Кверцетин, Цинк и Витамин Ц Витаминот Ц и Цинкот придонесуваат за нормална функција на имуниот систем и придонесуваат во заштита на клетките од оксидативен стрес Состојки: кверцетин од Sophora Japonica L. тит. 98% кревцетин, витамин Ц (L-ascorbic acid), цинк сулфат, средство за глазирање: хидроксипропилметилцелулоза, супстанција против згрутчување: силициум диоксид, супстанција за зголемување за волуменот: двобазен калциум фосфат, боја: титаниум диоксид, супстанција против згрутчување: магнезиумови соли на масни киселини. Состав: Кверцетин &ndash; 200 мг L-ascorbic acid (Витамин Ц) &ndash; 200 мг Цинк сулфат од кои Цинк 22.72 мг Начин на чување: да се чува на ладно и суво место, подалеку од извори на топлина. Рокот на употреба се однесува на правилно чуван производ во неотворено пакување. Предупредување: не ја надминувајте препорачаната дневна доза. Да се чува подалеку од дофат на деца под три години. Додатоците на исхрана не се замена на разновидна и избалансирана исхрана и здрав начин на живот. Начин на употреба: една капсула на ден, далеку од оброци.</p>",,querci-c-kvercetin-cink-vit-c
74,PRIVATE,70,https://www.majafarm.mk/media/products/2024/02/27/1694588216dr-wolz-zell-oxygen-immunkomplex-100ml-gratis-jamieson-ad3_ik1MjTb.jpg,Dr. Wolz Zell Oxygen Immunkomplex 250ml,915,"<p>Dr. Wolz Zell Oxygen 250ml Zell Oxygen&reg; Immunkomplex е специјално создаден производ за здрав имунолошки систем. Се карактеризира со уникатната формула од одбрани биоактивни супстанци кој работат заедно во синергија како хармоничен оркестар. Бројни ин-виво и ин-витро научни студии ја докажуваат нејзината ефикасност. Покрај уникатните енземски клетки од квасец, Zell Oxygen&reg; Immunkomplex содржи висок процент на бета глукани и незаменливи елементи на селен, цинк, широк спектар на на витамини и корисни фитохемикалии од избрани и разновидни концентрати на овошје и зеленчук.</p>",,dr-wolz-zell-oxygen-immunkomplex-250ml
75,PRIVATE,71,https://www.majafarm.mk/media/products/2024/02/27/1699120961defendyl-imunoglukan-p4h-d3-junior-tableti-za-dzvakanje-30_XWUh3rU.jpg,"Defendyl Imunoglukan P4H D3 junior таблети за џвакање, 30 таблети",645,"<p>Defendyl Imunoglukan P4H D3 junior таблети за џвакање, 30 таблети. Defendyl-Imunoglukan P4H D3 таблети за џвакање наменети за деца над 3 години. Една таблета содржи природен IMG, изолиран од печурката буковка (50 mg), витамин Д (10 &micro;g = 400 IЕ) и цинк (5 mg). Таблетите имаат одличен вкус на малина и брзо се растопуваат во устата со џвакање. ВКУСНИ ТАБЛЕТИ ЗА ЈАКНЕЊЕ НА ИМУНИТЕТОТ НА ДЕЦАТА  за поддршка на имунолошкиот систем пред и за време на сезона на настинки  за дополнително надополнување на витаминот Д  помалку изостаноци од градинка и училиште  одличен вкус на малина и едноставна употреба MEDIS</p>",<p>Дозирање: Деца до 25 кг телесна тежина: 1 таблета на ден Деца над 25 кг телесна тежина: 2 таблети на ден Таблетите се земаат помеѓу два оброка со бавно џвакање или растоворање во уста. Може да се земаат подолг временски период. MEDIS</p>,defendyl-imunoglukan-p4h-d3-junior-tableti-za-dzhvakanje-30-tableti
76,PRIVATE,51,https://www.majafarm.mk/media/products/2024/02/27/1691263268kinder-omega-3-sirup-250ml-1-900x900-pad.jpg,Kinder Omega-3 сируп 250ml,915,"<p>Kinder Omega-3 сируп 250ml. Сирупот Doppelherz&reg; Kinder Omega-3 содржи високо прочистени омега-3 масни киселини од риба, како и Б-витамини кои играат централна улога во функцијата на мозокот и на нервниот систем, витамин Е и витамин Ц кои придонесуваат за го намалуваат оксидативниот стрес, витаминот Д кој е неопходен за правилно функционирање на имунолошкиот систем и витаминот А кој е важен за видот. Благодарение на инкапсулацијата на омега-3 масните киселини во микроскопски и неутрален вкус, сирупот Doppelherz&reg; Kinder Omega-3 нема вкус на риба: децата ќе го сакаат!</p>","<p>Употреба: 1-3 години 7,5ml дневно. 4-7 години 15ml дневно. Деца над 7 години 30ml дневно.</p>",kinder-omega-3-sirup-250ml
77,PRIVATE,72,https://www.majafarm.mk/media/products/2024/02/27/1697731148arthronal-kapsuli-90-kapsuli-1-900x900-pad.jpg,"ARTHRONAL капсули, 90 капсули",1775,"<p>ARTHRONAL капсули, 90 капсули. Arthronal&reg; е додаток во исхраната кој содржи компоненти кои позитивно влијаат на формирањето на колаген и сврзното ткиво, како и на нормалната функција на коските. Arthronal&reg; содржи активни компоненти на МСМ комплексот, глукозамин, екстракт од растение Therminalia chebula, хондроитин, хијалуронска киселина и фолна киселина. Содржи и бакар, манган, цинк, витамин Д и витамин Ц кои играат важна улога во процесот на формирање на колаген и сврзно ткиво, како и во нормалната функција на коските. Уникатна содржина: Метилсулфонилметан (MSM) &ndash; клучниот елемент на сврзното ткиво и синовијалната течност во најчистата форма на МСМ достапна на пазарот Глукозамин &ndash; висококвалитетен глукозамин &ndash; од растително потекло, кој не предизвикува стомачни проблеми и алергиски реакции поврзани со глукозамин изолиран во лушпата. Therminalia chebula &ndash; екстрактот од плодот на ова дрво е на врвот на листата на лековити растенија кои се користат за лекување на болести на зглобовите Хондроитин сулфат &ndash; компонента која природно може да се најде во екстрацелуларната матрица на зглобовите и која помага во подобрување на движењето на зглобовите и намалување на триењето помеѓу површините на зглобовите Хијалуронска киселина &ndash; може да се најде во сврзните ткива и во зглобовите и служи како лубрикант Витамин Ц &ndash; го овозможува процесот на формирање на колаген со што придонесува за нормална функција на коските и &lsquo;рскавицата Цинк &ndash; придонесува за одржување на нормалната структура на коските Манган &ndash; придонесува за одржување на нормалната функција на коските и нормалната структура на сврзното ткиво Бакар &ndash; придонесува за нормално одржување на нормалната структура на сврзното ткиво Фолати &ndash; придонесуваат за одржување на нормалната функција на имунолошкиот систем Витамин Д3 &ndash; придонесува за процесот на ресорпција/употребливост на калциумот и фосфорот и за одржување на нормалното ниво на калциум во крвта. Витаминот Д придонесува за одржување на нормалната структура на коските Употреба: Содржи комплекс од 11 избрани активни компоненти со синергетски ефект Има поволен ефект врз болката и ограниченото движење кај пациенти со остеоартроза на коленото, колкот, мали зглобови на рачниот зглоб и кај остеопороза на ниво на &lsquo;рбетниот столб Помага за нормално производство на колаген, сврзно ткиво и нормална функција на коските Го подобрува функционалниот капацитет на зглобовите Предизвикува здрав воспалителен одговор Помага во закрепнување по повреди на лигаментите и другите главни и странични елементи на зглобовите</p>","<p>Препорачана доза и употреба: Се препорачува да се земаат 6 капсули дневно во првите 4-6 недели, а потоа 3 капсули на ден. Дневната доза на капсули може да се зема еднаш или во неколку одделни дози во текот на денот. Во првите недели се препорачува да се земаат 3 капсули два пати на ден.</p>",arthronal-kapsuli-90-kapsuli
78,PRIVATE,22,https://www.majafarm.mk/media/products/2024/02/27/1654002090osteopan-tableti-za-vozrasni-30-tableti-1-900x900-pad.jpg,"Osteopan таблети за возрасни, 30 таблети",540,"<p>Osteopan таблети за возрасни,30 таблети. Состав: 1 таблета содржи: калциум 500 мг, лизин 10 мг, цинк 5 мг, бакар 1 мг, витамин К 30 мкг. Употреба: 1 таблета на ден со оброк и многу течност. -Калциумот е потребен за одржување на нормални коски и заби - Витаминот Д придонесува за нормална апсорпција, односно искористување на калциум и фосфор и за нормално ниво на калциум во крвта -Цинк, витамин Д и витамин К придонесуваат за одржување на нормалните коски -Бакарот придонесува за одржување на нормално сврзно ткиво Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>",,osteopan-tableti-za-vozrasni-30-tableti
79,PRIVATE,73,https://www.majafarm.mk/media/products/2024/02/27/1697730567alpenflex-complex-tableti-40-tableti-1-900x900-pad.jpg,"AlpenFlex Complex таблети, 40 таблети",910,"<p>AlpenFlex Complex таблети, 40 таблети. Состав: Glukozamin sulfat 500mg. MCM 100mg. Chondroitin sulfat 100mg. Collagen 20mg. Hyaluronic Acid 18mg. Boswellia Serrata 50mg. Devil s Claw 50mg. Vitamins. Minerals.</p>",<p>Начин на употреба: Се препорачува една таблета дневно.</p>,alpenflex-complex-tableti-40-tableti
80,PRIVATE,74,https://www.majafarm.mk/media/products/2024/02/27/OsteoK2.jpg,"OsteoK2 таблети за возрасни,60 таблети",775,"<p>OsteoK2 таблети за возрасни,60 таблети. OстеоК2&reg; го чува здравјето на вашите коски и крвни садови така што: - ги јакне коските - го спречува создавањето калцификати во крвните садови, &lsquo;рскавицата и меките ткива -ги обезбедува неопходните дози на витамини и калциум OстеоK2&reg; содржи, покрај калциум и витамин Д3, и MenaQ7&reg;, патентиран екстракт од јапонска ферментирана соја Natto, кој претставува најбогат извор на природен витамин К. Сите три микронутриенти во составот на препаратот се потребни за одржување на нормални коски. Калциумот е неопходен за раст и јакнење на коските, а витаминот Д3 овозможува ресорпција на калциумот од цревата. Улогата на витаминот К2 во одржувањето на здравјето на коските, но и крвните садови, проучувана е во текот на последниве две децении. Сега е познато и докажано дека витаминот К2 е неопходен за правилно искористување на ресорбираниот калциум и негово потполно вградување во коските. Витаминот К2 е неопходен за активирање на протеини, Oстеокалцин и MatrixGla протеин, потребни за врзување на калциумот и неговото правилно искористување. Доколку овие протеини не се активирани не можат да го врзат калциумот. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>",,osteok2-tableti-za-vozrasni60-tableti
81,PRIVATE,75,https://www.majafarm.mk/media/products/2024/02/27/1653984899alvogen-ors-12-shumlivi-tableti-so-vkus-na-limon-1.jpg,Alvogen O.R.S. 12 шумливи таблети со вкус на лимон,335,"<p>Alvogen O.R.S. шумливи таблети со вкус на лимон,12 шумливи таблети. Употреба: Возрасни и деца над 20 кг Растворете 2 таблети во 200 ml вода. Растворот се пие голтка по голтка на одредено време и ова е најдобар начин растворот да се апсорбира во организмот. Доенчиња и деца до 10 кг Доволно е 1 таблета да се раствори во 100 ml вода. Почекајте да се раствори комплетно. Припремете 10 ml раствор на килограм телесна тежина. Давајте му на бебето/детето мали голтки во кратки интервали (пример на неколку минути). Растворот може да се дава со мала лажичка или во шишенце (стерилизирано). Дозата може да се повтори неколку пати во денот, во зависност од степенот на дехидратација. Растворот треба да се употреби по припремата. На собна температура има стабилност 8 часа, а во фрижидер може да се чува најдолго до 24 часа. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>",,alvogen-ors-12-shumlivi-tableti-so-vkus-na-limon
82,PRIVATE,75,https://www.majafarm.mk/media/products/2024/02/27/1655119723alvogen-ors-12-shumlivi-tableti-so-vkus-na-jagoda12-shumli_dAojD5R.jpg,"Alvogen O.R.S. 12 шумливи таблети со вкус на јагода,12 шумливи таблети.",335,"<p>Alvogen O.R.S. шумливи таблети со вкус на лимон,12 шумливи таблети. Употреба: Возрасни и деца над 20 кг Растворете 2 таблети во 200 ml вода. Растворот се пие голтка по голтка на одредено време и ова е најдобар начин растворот да се апсорбира во организмот. Доенчиња и деца до 10 кг Доволно е 1 таблета да се раствори во 100 ml вода. Почекајте да се раствори комплетно. Припремете 10 ml раствор на килограм телесна тежина. Давајте му на бебето/детето мали голтки во кратки интервали (пример на неколку минути). Растворот може да се дава со мала лажичка или во шишенце (стерилизирано). Дозата може да се повтори неколку пати во денот, во зависност од степенот на дехидратација. Растворот треба да се употреби по припремата. На собна температура има стабилност 8 часа, а во фрижидер може да се чува најдолго до 24 часа. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>",,alvogen-ors-12-shumlivi-tableti-so-vkus-na-jagoda12-shumlivi-tableti
83,PRIVATE,75,https://www.majafarm.mk/media/products/2024/02/27/1654243426persen-forte-kapsuli-za-vozrasni20-kapsuli-1-900x900-pad.jpg,"Persen Forte капсули за возрасни,20 капсули",310,"<p>Persen Forte капсули за возрасни,20 капсули. Состав -Екстракт од корен од валериjана 87.5mg -Екстрак од лист од маточина 17.5mg -Екстрак од лист од нане 17.5mg Употреба: Возрасни и адолесценти над 12 години : &ndash; при состојби на стрес, напнатост и раздразливост земете две капсули Персен Форте два пати на ден. &ndash; при несоница за полесно заспивање земете една капсула Персен Форте половина час до еден час пред спиење. Капсулите се голтаат со вода, независно од оброците. Дејството на Персен Форте се манифестира постепено. За да се постигне оптимален терапевтски ефект, потребно е капсулите непрекинато да се земаат најмалку 2 недели. Времетраењето на лекувањето не е ограничено. После долготрајна употреба на ПЕРСЕН Форте во препорачаните дози, не се јавува зависност од препаратот ниту апстиненцијални симптоми. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт</p>",,persen-forte-kapsuli-za-vozrasni20-kapsuli
84,PRIVATE,75,https://www.majafarm.mk/media/products/2024/02/27/1655043128persen-tableti-za-vozrasni40-tableti-1-900x900-pad.jpg,"Persen таблети за возрасни,40 таблети",316,"<p>Persen таблети за возрасни,40 таблети. Состав -Екстракт од корен од валериjана 35mg -Екстрак од лист од маточина 17.5mg -Екстрак од лист од нане 17.5mg Употреба: Возрасни и адолесценти над 12 години : &ndash; при состојби на стрес, напнатост и раздразливост земете три таблети Персен три пати на ден. &ndash; при несоница за полесно заспивање земете три таблети Персен половина час до еден час пред спиење. Таблетите се голтаат со вода, независно од оброците. Дејството на Персен се манифестира постепено. За да се постигне оптимален терапевтски ефект, потребно е таблетите непрекинато да се земаат најмалку 2 недели. Времетраењето на лекувањето не е ограничено. После долготрајна употреба на ПЕРСЕН во препорачаните дози, не се јавува зависност од препаратот ниту апстиненцијални симптоми. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт</p>",,persen-tableti-za-vozrasni40-tableti
85,PRIVATE,76,https://www.majafarm.mk/media/products/2024/02/27/1654861736urimil-kapsuli-za-vozrasni-30-kapsuli-1-900x900-pad.jpg,URIMIL капсули за возрасни 30 капсули,620,"<p>URIMIL капсули за возрасни,30 капсули. Додаток во исхраната што ја поддржува нормалната функција на периферниот нервен систем и обезбедува олеснување при пецкање и вкочанетост на рацете и на нозете. Создаден за да се грижи за половината, грбот и екстремитетите, секоја капсула Уримил содржи оптимална комбинација од 6 основни хранливи материи што помагаат во регенерација на оштетените неврони. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>",,urimil-kapsuli-za-vozrasni-30-kapsuli
86,PRIVATE,76,https://www.majafarm.mk/media/products/2024/02/27/1655550650urimil-forte-neuro-kapsuli-30-kapsuli-1-900x900-pad.jpg,"URIMIL FORTE NEURO капсули, 30 капсули",768,"<p>&nbsp;Уримил Форте е НОВА формула со 9 активни состојки за нормално функционирање на периферниот нервен систем, нормална мускулна функција и состојба на коските. Ова е најмодерниот и најмоќниот член на семејството Уримил, препорачан од европски невролози и специјалисти за болка. Уримил Форте се заснова на синергетска комбинација на нуклеотидите уридин и цитидин. Тие се вклучени во изградбата на нашата ДНК и РНК и играат централна улога во клеточниот метаболизам, обезбедувајќи енергија за синтеза на протеините и клеточните мембрани. Тие се вклучени во меѓуклеточната сигнализација и се дел од важни кофактори на голем број ензимски реакции. Уридин и цитидин се вклучени во почетното формирање на нервниот систем, како и во неговиот понатамошен развој и обновување. Тие исто така придонесуваат за комуникација помеѓу нервните клетки и регулирање на нервната активност. Комбинираното дејство на уридин и цитидин е надополнето со специјално избрани витамини и магнезиум, кои играат важна улога во целокупниот ефект на формулата. Безбедноста и ефикасноста на секоја од состојките на Уримил Форте се тестирани со бројни претклинички и клинички студии. Предности на Уримил Форте: Иновација: најновиот и најмоќниот член на семејството Уримил досега. Синергија: 9 активни компоненти со оптимална доза и комплементарно дејство. Квалитет: внимателно избрани состојки и одговорно развиена формула во согласност со највисоките стандарди за квалитет. Научна поткрепеност: Уримил Форте се потпира на науката за да им помогне на луѓето &ndash; дејството на сите негови состојки е потврдено со научни методи. Чистота: 0% содржина на титаниум диоксид. Погодност: Само 1 капсула дневно. Економичност: пакување кое обезбедува 30-дневен внес. Активни состојки (во 1 капсула): Магнезиум (како 696.551 mg магнезиум цитрат): 101 mg Уридин монофосфат (UMP) (нуклеотид): 65 mg Цитидин монофосфат (нуклеотид): 5 mg Витамин Б3 (никотинамид): 10 mg Витамин Б6 (пиридоксин хидрохлорид): 6 mg Витамин Б1 (тиамин хидрохлорид): 4 mg Фолна киселина: 400 mcg Витамин Д (холекалциферол): 10 mcg Витамин Б12 (цијанокобаламин): 10 mcg Други состојки: магнезиум стеарат и микрокристална целулоза (емулгатори), силициум диоксид. Препорачана доза: Земете 1 капсула Уримил Форте дневно. Период на користење: За оптимален ефект, се препорачува земање на Уримил Форте 3-6 месеци.</p>",,urimil-forte-neuro-kapsuli-30-kapsuli
87,PRIVATE,76,https://www.majafarm.mk/media/products/2024/02/27/1654861791urimil-plus-kapsuli-za-vozrasni-30-kapsuli-1.jpg,URIMIL PLUS капсули за возрасни 30 капсули,740,"<p>URIMil PLUS капсули за возрасни,30 капсули. Додаток во исхраната што ја поддржува нормалната функција на периферниот нервен систем. Создаден за да се грижи за половината и грбот, секоја капсула Уримил Плус содржи оптимална комбинација од 7 хранливи состојки кои помагаат во регенерацијата на оштетените неврони. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>",,urimil-plus-kapsuli-za-vozrasni-30-kapsuli
88,PRIVATE,53,https://www.majafarm.mk/media/products/2024/02/27/1653982659linex-forte-kapsuli-14-kapsuli-1-900x900-pad.jpg,"Linex forte капсули, 14 капсули",298,"<p>Linex forte капсули,16 капсули. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт. Lek</p>",,linex-forte-kapsuli-14-kapsuli
89,PRIVATE,53,https://www.majafarm.mk/media/products/2024/02/27/1653982602linex-kapsuli-16-kapsuli-1-900x900-pad.jpg,"Linex капсули, 16 капсули",248,"<p>Linex капсули,16 капсули. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>",,linex-kapsuli-16-kapsuli
90,PRIVATE,53,https://www.majafarm.mk/media/products/2024/02/27/1653982775linex-complex-kapsuli-14-kapsuli-1-900x900-pad.jpg,"Linex complex капсули, 14 капсули",355,"<p>&nbsp;Линекс Комплекс содржи: Пробиотик: Lactobacillus rhamnosus GG. Витамини: B1 (тиамин), B2 (рибофлавин), B6 (пиридоксин) Минерал: Цинк Млечно &ndash; киселински бактерии / Lactobacillus rhamnosus GG Лактобацилите (млечно-киселински бактерии) покрај другите бактерии од цревната микрофлора, се нормално присутни во тенкото и во дебелото црево. Тие ја одржуваат структурата на интестиналните клетки и нивните врски, ја одржуваат здравата киселинско - базна рамнотежа која е потребна за нормално функционирање на дигестивните ензими, го спречуваат прекумерниот раст на штетните бактерии, влијаат на цревната подвижност (перисталтика) и го стимулираат имунолошкиот систем. Здравата рамнотежа на цревната микрофлора може да биде нарушена од голем број на фактори, како што се: - вирусни и бактериски цревни инфекции (на пример: ротавирус инфекции при патување), -лекување со антибиотици, -несоодветна или неизбалансирана исхрана, - стрес, -нарушен биоритам. Нарушувањето на рамнотежата на цревната микрофлора (дисбиоза/дисбактериоза) се манифестира со гастроинтестинални нарушувања како стомачни грчеви, надуеност, дијареја, ослабен имунолошки систем или кожни алергии како атопичен дерматит. Употребата на Lactobacillus rhamnosus GG кој го има во Линекс Комплекс е од корист за воспоставување и одржување на физиолошката рамнотежа на цревната микрофлора. Големиот број на научни публикации и клинички студии за Lactobacillus rhamnosus GG укажуваат на тоа дека овој пробиотски сој може да има корисни ефекти за гастроинтестиналната и имунолошката функција, а докажано е дека истиот е безбеден и добро толериран. Поради ова, сојот Lactobacillus rhamnosus GG се препорачува од страна на многу експерти. Витамини B1, B2, B6 и минерал цинк Витамините и минералите се важни за нашата добросостојба и функционирањето на нашето тело. Количеството на витамини и минерали во нашето тело се намалува доколку имаме сиромашна диета, доколу телото има зголемени потреби или доколку има нивен голем губиток. Дехидратацијата и недостатокот на содржаните (или некои други) витамини и минерали предизвикува, покрај другите симптоми, и замор и истоштеност, недостаток на енергија и слабеење на имунолошкиот систем. Горенаведените витамини и минерали придонесуваат за: -одржување на нормални мукозни мембрани (B2), -нормален метаболизам на макронутриенти, јаглехидрати, масни киселини и ацидо-базен метаболизам (Zn), -нормална синтеза на протеини (Zn), -нормално ослободување на енергија во процесот на метаболизам (B1, B2, B6), -намалување на замор и истоштеност (B2, B6), -нормални психолошки функции (B1, B6), -нормална функција на имунолошкиот систем (B6, Zn), -заштита на содржината на клетките од оксидативно оштетување (B2, Zn). Како да го употребувате Линeкс Комплекс Линекс Комплекс е наменет за возрасни и деца над 6 години: препорачаната дневна доза изнесува 1-2 капсули на ден. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>",,linex-complex-kapsuli-14-kapsuli
91,PRIVATE,53,https://www.majafarm.mk/media/products/2024/02/27/1653982540linex-kapki-za-deca-8ml-1-900x900-pad.jpg,Linex капки за деца 8ml,375,<p>Linex капки за деца 8ml. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>,,linex-kapki-za-deca-8ml
93,PRIVATE,77,https://www.majafarm.mk/media/products/2024/02/27/1653984156duobiotic-kapsuli10-kapsuli-1-900x900-pad.jpg,"Duobiotic капсули,10 капсули",210,"<p>Duobiotic капсули,10 капсули. ПОМОШ ВО ЗАЧУВУВАЊЕТО НА ЗДРАВА ЦРЕВНА ФЛОРА Високата концентрација на пробиотик придонесува за: - воспоставување на балансот на цревната микрофлора - регулирање на работата на цревата и на варењето ДуоБиотик&reg; содржи и пробиотик и пребиотик. ДуоБиотик&reg; капсулите се добиваат со патентиран процес на микроенкапсулација на култура на квасец, Saccharomyces boulardii, кој овозможува максимална заштита кон желудочната киселина, голема биорасположливост на живите организми во цревата и постигнување на брз ефект. Пробиотичката култура Saccharomyces boulardii во составот на овој препарат, за разлика од бактериските култури кои најчесто се користат како пробиотици, е природно отпорна на киселата средина на желудникот. Пребиотиците не се живи микроорганизми, туку несварливи јаглени хидрати кои служат како храна на &bdquo;добрите&ldquo; бактерии во дебелото црево. Тие се од растително потекло и овозможуваат пораст и поголема активност на корисните бактерии. ДуоБиотик&reg; се препорачува на возрасни и деца постари од 3 години: кај пореметена функција на цревата, кај лица со лоши навики во исхраната и лица кои се под постојан стрес. ДуоБиотик&reg; ја подобрува функцијата на цревата и го регулира варењето, помага во одржувањето на здрава микрофлора на цревата и повторно го воспоставува природниот состав на нарушената микрофлора, учествува во јакнењето на имунитетот и поволно влијаа врз здравјето на организмот. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>",,duobiotic-kapsuli10-kapsuli
94,PRIVATE,53,https://www.majafarm.mk/media/products/2024/02/27/1653909580acc-600mg-shumlivi-tableti-za-vozrasni-10-shumlivi-tableti_N5aupdd.jpg,ACC 600mg шумливи таблети за возрасни 10 шумливи таблети,240,"<p>ACC 600 mg шумливи таблети за возрасни, 10 шумливи таблети. Состав: Acetylcysteine. Се користи при воспаление на дишните патишта. Ја смалува густината на настанатиот секрет со што го олеснува искашлувањето. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт.</p>",,acc-600mg-shumlivi-tableti-za-vozrasni-10-shumlivi-tableti
95,PRIVATE,35,https://www.majafarm.mk/media/products/2024/02/27/1654616112revalid-shampon-za-stimulacija-na-rast-na-kosa-200ml-1-900x900-pad.jpg,Revalid шампон за стимулација на раст на коса 200ml,925,"<p>Revalid шампон за стимулација на раст на коса 200ml. Revalid шампонот за стимулација на раст содржи Redensyl, иновативна состојка која докажано ги обновува клетките во фоликулите одговорни за раст на косата. Составена е од две патентирани молекули - DHQG, добиени од екстракт од ариш и EGCG2, кои се наоѓаат во листовите на зелениот чај - во комбинација со цинк и амино киселината глицин. Екстрактот од швајцарска Artemisia и пантенолот чистат нежно, додека ја хидрираат и зајакнуваат Вашата коса. Revalid шампонот за стимулација на растот обезбедува оптимална грижа и ја подготвува косата за третман против опаѓање со Revalid&reg; серумот за раст. Без парабени, сулфати и силикон</p>",,revalid-shampon-za-stimulacija-na-rast-na-kosa-200ml
96,PRIVATE,35,https://www.majafarm.mk/media/products/2024/02/27/1654697836revalid-shampon-protiv-prvut-250ml-1-900x900-pad.jpg,Revalid шампон против првут 250ml,765,"<p>Revalid шампон против првут 250ml. Revalid&reg; шампонот против првут комбинира разновидни активни состојки за да обезбеди ефикасно и долготрајно отстранување на првутот. Активните состојки го враќаат нормалното хидрирање на скалпот и спречуваат формирање на нови лушпи. Во исто време, екстрактот од коприва, пантенолот и алантоинот го смируваат скалпот и го намалуваат непријатното чешање. Благодарение на неговиот состав, Revalid&reg; шампонот против првут е погоден за секојдневна употреба. Во клинички услови, Revalid&reg; шампонот против првут покажа исклучително добра подносливост при дерматолошкото тестирање. Без парабени и силикон</p>",,revalid-shampon-protiv-prvut-250ml
97,PRIVATE,35,https://www.majafarm.mk/media/products/2024/02/27/1704280984revalid-men-energetski-shampon-za-mazi-200ml-1-900x900-pad.jpg,Revalid Men енергетски шампон за мажи 200ml,965,"<p>Revalid Men енергетски шампон за мажи 200ml. Енергичниот шампон со активни состојки Redensyl&reg; и SantEnergy&trade; го стимулира скалпот и помага во борбата против опаѓањето на косата. Се состои од две патентирани молекули кои помагаат за хидратација и стимулирање на скалпот. Ги штити фоликулите на косата од внатрешно и надворешно оштетување и го одложува нивното предвремено стареење. Во исто време, го забрзува растот на косата и ја зголемува нејзината густина. Состав: Aqua (Water), Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Sodium Methyl Oleoyl Taurate, Sodium Cocoyl Isethionate, Sodium PCA, Disodium Cocoyl Glutamate, Phenoxyethanol, PEG-120 Methyl Glucose Dioleate, Panthenol, Parfum (Fragrance), Sodium Chloride, Ethylhexylglycerin, Polyquaternium-110, Trisodium Ethylenediamine Disuccinate, Sodium Benzoate, Glycerin, Citric Acid, Ethanol, Pentylene Glycol, Bioflavonoids, Artemisia Umbelliformis Extract, Glycine, Larix Europaea Wood Extract, Potassium Sorbate, Sodium Metabisulfite, Tocopherol, Camellia Sinensis (Green Tea) Leaf Extract, Zinc Chloride. Не содржи парабени, сулфати или силикони.</p>",,revalid-men-energetski-shampon-za-mazhi-200ml
98,PRIVATE,47,https://www.majafarm.mk/media/products/2024/02/27/1654241384entan-kapsuli-za-vozrasni-1.jpg,Entan капсули за возрасни,530,"<p>Entan капсули за возрасни,30 капсули. Пред употребата на лекот внимателно прочитајте го упатството! За ризикот и несаканите дејства советувајте се со лекар или фармацевт. Borola</p>",,entan-kapsuli-za-vozrasni
